,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
66820,2020-12-31,Italy,2107166,74159,1463111.0,569896.0,23477,555,17421
66860,2020-12-31,New Zealand,2162,25,2082.0,55.0,0,0,0
66896,2020-12-31,South Africa,1057161,28469,879671.0,149021.0,18000,436,12074
66916,2020-12-31,US,20164045,351754,0.0,19812291.0,258110,3327,0
66920,2020-12-31,United Kingdom,2496235,73622,5482.0,2417131.0,56029,965,65
66938,2021-01-01,Australia,28460,909,22573.0,4978.0,35,0,8
66953,2021-01-01,Brazil,7703971,195541,6855372.0,653058.0,22939,469,6528
67013,2021-01-01,Israel,428510,3356,379910.0,45244.0,5248,31,3588
67014,2021-01-01,Italy,2129376,74621,1479988.0,574767.0,22210,462,16877
67054,2021-01-01,New Zealand,2162,25,2082.0,55.0,0,0,0
67090,2021-01-01,South Africa,1073887,28887,887701.0,157299.0,16726,418,8030
67110,2021-01-01,US,20330303,353948,0.0,19976355.0,166258,2194,0
67114,2021-01-01,United Kingdom,2549693,74237,5682.0,2469774.0,53458,615,200
67132,2021-01-02,Australia,28484,909,22581.0,4994.0,24,0,8
67147,2021-01-02,Brazil,7719324,195834,6893256.0,630234.0,15353,293,37884
67207,2021-01-02,Israel,434799,3392,381902.0,49505.0,6289,36,1992
67208,2021-01-02,Italy,2141201,74985,1489154.0,577062.0,11825,364,9166
67248,2021-01-02,New Zealand,2181,25,2084.0,72.0,19,0,2
67284,2021-01-02,South Africa,1088889,29175,897704.0,162010.0,15002,288,10003
67304,2021-01-02,US,20626182,356547,0.0,20269635.0,295879,2599,0
67308,2021-01-02,United Kingdom,2607546,74682,5747.0,2527117.0,57853,445,65
67326,2021-01-03,Australia,28504,909,22581.0,5014.0,20,0,0
67341,2021-01-03,Brazil,7736514,196145,6904172.0,636197.0,17190,311,10916
67401,2021-01-03,Israel,441542,3416,388484.0,49642.0,6743,24,6582
67402,2021-01-03,Italy,2155446,75332,1503900.0,576214.0,14245,347,14746
67442,2021-01-03,New Zealand,2181,25,2084.0,72.0,0,0,0
67478,2021-01-03,South Africa,1100748,29577,903679.0,167492.0,11859,402,5975
67498,2021-01-03,US,20829831,357984,0.0,20471847.0,203649,1437,0
67502,2021-01-03,United Kingdom,2662703,75137,6097.0,2581469.0,55157,455,350
67520,2021-01-04,Australia,28517,909,22588.0,5020.0,13,0,7
67535,2021-01-04,Brazil,7761553,196742,6950045.0,614766.0,25039,597,45873
67595,2021-01-04,Israel,448173,3445,390817.0,53911.0,6631,29,2333
67596,2021-01-04,Italy,2166244,75680,1520106.0,570458.0,10798,348,16206
67636,2021-01-04,New Zealand,2186,25,2100.0,61.0,5,0,16
67672,2021-01-04,South Africa,1113349,30011,911573.0,171765.0,12601,434,7894
67692,2021-01-04,US,21011477,359964,0.0,20651513.0,181646,1980,0
67696,2021-01-04,United Kingdom,2721626,75547,6263.0,2639816.0,58923,410,166
67714,2021-01-05,Australia,28536,909,22592.0,5035.0,19,0,4
67729,2021-01-05,Brazil,7819636,197930,6994845.0,626861.0,58083,1188,44800
67789,2021-01-05,Israel,456139,3496,393712.0,58931.0,7966,51,2895
67790,2021-01-05,Italy,2181619,76329,1536129.0,569161.0,15375,649,16023
67830,2021-01-05,New Zealand,2186,25,2100.0,61.0,0,0,0
67866,2021-01-05,South Africa,1127759,30524,920879.0,176356.0,14410,513,9306
67886,2021-01-05,US,21242720,363568,0.0,20879152.0,231243,3604,0
67890,2021-01-05,United Kingdom,2782713,76428,6386.0,2699899.0,61087,881,123
67908,2021-01-06,Australia,28546,909,22600.0,5037.0,10,0,8
67923,2021-01-06,Brazil,7882143,199161,7033286.0,649696.0,62507,1231,38441
67983,2021-01-06,Israel,463448,3529,398368.0,61551.0,7309,33,4656
67984,2021-01-06,Italy,2201945,76877,1556356.0,568712.0,20326,548,20227
68024,2021-01-06,New Zealand,2188,25,2101.0,62.0,2,0,1
