Country/Region,Code,Date,people_fully_vaccinated_per_hundred,people_not_vaccinated_per_hundred,145609-annotations
Mexico,MEX,4/10/2021,1.52,98.48,
Mexico,MEX,4/11/2021,1.59,98.41,
Mexico,MEX,4/12/2021,1.71,98.29,
Mexico,MEX,4/13/2021,2.02,97.98,
Mexico,MEX,4/14/2021,2.27,97.73,
Mexico,MEX,4/15/2021,2.52,97.48,
Mexico,MEX,4/16/2021,2.83,97.17,
Mexico,MEX,4/17/2021,2.95,97.05,
Mexico,MEX,4/18/2021,3.01,96.99,
Mexico,MEX,4/19/2021,3.16,96.84,
Mexico,MEX,4/20/2021,3.46,96.54,
Mexico,MEX,4/21/2021,3.82,96.18,
Mexico,MEX,4/22/2021,4.1,95.9,
Mexico,MEX,4/23/2021,4.33,95.67,
Mexico,MEX,4/24/2021,4.48,95.52,
Mexico,MEX,4/25/2021,4.54,95.46,
Mexico,MEX,4/26/2021,4.68,95.32,
Mexico,MEX,4/28/2021,5.18,94.82,
Mexico,MEX,4/29/2021,5.45,94.55,
Mexico,MEX,4/30/2021,5.71,94.29,
Mexico,MEX,5/1/2021,5.87,94.13,
Mexico,MEX,5/2/2021,5.98,94.02,
Mexico,MEX,5/4/2021,6.46,93.54,
Mexico,MEX,5/5/2021,6.75,93.25,
Mexico,MEX,5/6/2021,6.98,93.02,
Mexico,MEX,5/7/2021,7.16,92.84,
Mexico,MEX,5/8/2021,7.25,92.75,
Mexico,MEX,5/9/2021,7.28,92.72,
Mexico,MEX,5/11/2021,7.29,92.71,
Mexico,MEX,5/12/2021,7.57,92.43,
Mexico,MEX,5/13/2021,7.76,92.24,
Mexico,MEX,5/16/2021,8.14,91.86,
Mexico,MEX,5/17/2021,8.18,91.82,
Mexico,MEX,5/19/2021,8.55,91.45,
Mexico,MEX,5/20/2021,8.74,91.26,
Mexico,MEX,5/21/2021,8.89,91.11,
Mexico,MEX,5/22/2021,9,91,
Mexico,MEX,5/23/2021,9.05,90.95,
Mexico,MEX,5/24/2021,9.05,90.95,
Mexico,MEX,5/25/2021,9.08,90.92,
Mexico,MEX,5/26/2021,9.15,90.85,
Mexico,MEX,5/28/2021,9.37,90.63,
Mexico,MEX,5/29/2021,9.46,90.54,
Mexico,MEX,5/30/2021,9.51,90.49,
Mexico,MEX,5/31/2021,9.53,90.47,
Mexico,MEX,6/1/2021,9.68,90.32,
Mexico,MEX,6/2/2021,9.92,90.08,
Mexico,MEX,6/3/2021,10.3,89.7,
Mexico,MEX,6/4/2021,10.6,89.4,
Mexico,MEX,6/5/2021,10.84,89.16,
Mexico,MEX,6/6/2021,10.84,89.16,
Mexico,MEX,6/7/2021,10.9,89.1,
Mexico,MEX,6/8/2021,11.02,88.98,
Mexico,MEX,6/9/2021,11.24,88.76,
Mexico,MEX,6/10/2021,11.32,88.68,
Mexico,MEX,6/11/2021,11.45,88.55,
Mexico,MEX,6/12/2021,11.52,88.48,
Mexico,MEX,6/13/2021,11.56,88.44,
Mexico,MEX,6/14/2021,11.65,88.35,
Mexico,MEX,6/15/2021,11.81,88.19,
Mexico,MEX,6/16/2021,11.94,88.06,
Mexico,MEX,6/17/2021,12.15,87.85,
Mexico,MEX,6/18/2021,12.42,87.58,
Mexico,MEX,6/19/2021,12.69,87.31,
Mexico,MEX,6/20/2021,12.82,87.18,
Mexico,MEX,6/21/2021,13.09,86.91,
Mexico,MEX,6/22/2021,13.41,86.59,
Mexico,MEX,6/23/2021,13.82,86.18,
Mexico,MEX,6/24/2021,14.09,85.91,
Mexico,MEX,6/25/2021,14.31,85.69,
Mexico,MEX,6/26/2021,14.48,85.52,
Mexico,MEX,6/27/2021,14.55,85.45,
Mexico,MEX,6/28/2021,14.68,85.32,
Mexico,MEX,6/29/2021,14.86,85.14,
Mexico,MEX,6/30/2021,15.02,84.98,
Mexico,MEX,7/1/2021,15.11,84.89,
Mexico,MEX,7/2/2021,15.17,84.83,
Mexico,MEX,7/4/2021,15.22,84.78,
Mexico,MEX,7/5/2021,15.31,84.69,
Mexico,MEX,7/6/2021,15.39,84.61,
Mexico,MEX,7/7/2021,15.63,84.37,
Mexico,MEX,7/8/2021,15.77,84.23,
Mexico,MEX,7/9/2021,15.83,84.17,
Mexico,MEX,7/10/2021,15.92,84.08,
Mexico,MEX,7/11/2021,15.94,84.06,
Mexico,MEX,7/12/2021,16.08,83.92,
Mexico,MEX,7/13/2021,16.2,83.8,
Mexico,MEX,7/14/2021,16.33,83.67,
Mexico,MEX,7/15/2021,16.43,83.57,
Mexico,MEX,7/16/2021,16.52,83.48,
Mexico,MEX,7/17/2021,16.6,83.4,
Mexico,MEX,7/18/2021,16.66,83.34,
Mexico,MEX,7/20/2021,16.89,83.11,
Mexico,MEX,7/21/2021,17.11,82.89,
Mexico,MEX,7/22/2021,17.36,82.64,
Mexico,MEX,7/23/2021,17.75,82.25,
Mexico,MEX,7/24/2021,18.12,81.88,
Mexico,MEX,7/25/2021,18.39,81.61,
Mexico,MEX,7/26/2021,18.46,81.54,
Mexico,MEX,7/27/2021,18.75,81.25,
Mexico,MEX,7/28/2021,19.08,80.92,
Mexico,MEX,7/29/2021,19.35,80.65,
Mexico,MEX,7/30/2021,19.58,80.42,
Mexico,MEX,7/31/2021,19.75,80.25,
Mexico,MEX,8/1/2021,19.8,80.2,
Mexico,MEX,8/2/2021,19.81,80.19,
Mexico,MEX,8/3/2021,19.89,80.11,
Mexico,MEX,8/4/2021,20.08,79.92,
Mexico,MEX,8/5/2021,20.35,79.65,
Mexico,MEX,8/6/2021,20.6,79.4,
Mexico,MEX,8/8/2021,20.83,79.17,
Mexico,MEX,8/9/2021,21.01,78.99,
Mexico,MEX,8/10/2021,21.11,78.89,
Mexico,MEX,8/11/2021,21.25,78.75,
Mexico,MEX,8/12/2021,21.5,78.5,
Mexico,MEX,8/13/2021,21.79,78.21,
Mexico,MEX,8/14/2021,22.07,77.93,
Mexico,MEX,8/15/2021,22.3,77.7,
Mexico,MEX,8/16/2021,22.45,77.55,
Mexico,MEX,8/17/2021,22.57,77.43,
Mexico,MEX,8/18/2021,22.96,77.04,
Mexico,MEX,8/19/2021,23.2,76.8,
Mexico,MEX,8/20/2021,23.41,76.59,
Mexico,MEX,8/21/2021,23.6,76.4,
Mexico,MEX,8/22/2021,23.74,76.26,
Mexico,MEX,8/23/2021,23.79,76.21,
Mexico,MEX,8/24/2021,23.97,76.03,
Mexico,MEX,8/25/2021,24.34,75.66,
Mexico,MEX,8/26/2021,24.78,75.22,
Mexico,MEX,8/27/2021,25.18,74.82,
Mexico,MEX,8/28/2021,25.5,74.5,
Mexico,MEX,8/29/2021,25.71,74.29,
Mexico,MEX,8/30/2021,25.81,74.19,
Mexico,MEX,8/31/2021,26.04,73.96,
Mexico,MEX,9/1/2021,26.32,73.68,
Mexico,MEX,9/2/2021,26.61,73.39,
Mexico,MEX,9/3/2021,26.61,73.39,
Mexico,MEX,9/4/2021,27.2,72.8,
Mexico,MEX,9/5/2021,27.35,72.65,
Mexico,MEX,9/6/2021,27.49,72.51,
Mexico,MEX,9/7/2021,27.78,72.22,
Mexico,MEX,9/9/2021,28.3,71.7,
Mexico,MEX,9/10/2021,29.3,70.7,
Mexico,MEX,9/11/2021,29.77,70.23,
Mexico,MEX,9/12/2021,29.99,70.01,
Mexico,MEX,9/13/2021,30.19,69.81,
Mexico,MEX,9/14/2021,30.59,69.41,
Mexico,MEX,9/15/2021,31.12,68.88,
Mexico,MEX,9/16/2021,31.47,68.53,
Mexico,MEX,9/17/2021,31.56,68.44,
Mexico,MEX,9/18/2021,31.83,68.17,
Mexico,MEX,9/19/2021,32.01,67.99,
Mexico,MEX,9/20/2021,32.18,67.82,
Mexico,MEX,9/21/2021,32.4,67.6,
Mexico,MEX,9/22/2021,32.79,67.21,
Mexico,MEX,9/23/2021,33.2,66.8,
Mexico,MEX,9/24/2021,33.64,66.36,
Mexico,MEX,9/25/2021,33.99,66.01,
Mexico,MEX,9/26/2021,34.17,65.83,
Mexico,MEX,9/27/2021,34.26,65.74,
Mexico,MEX,9/28/2021,34.47,65.53,
Mexico,MEX,9/29/2021,34.76,65.24,
Mexico,MEX,9/30/2021,34.99,65.01,
Mexico,MEX,10/2/2021,35.16,64.84,
Mexico,MEX,10/4/2021,35.36,64.64,
Mexico,MEX,10/6/2021,35.55,64.45,
Mexico,MEX,10/7/2021,36.07,63.93,
Mexico,MEX,10/8/2021,36.61,63.39,
Mexico,MEX,10/9/2021,36.98,63.02,
Mexico,MEX,10/11/2021,37.22,62.78,
Mexico,MEX,10/12/2021,37.52,62.48,
Mexico,MEX,10/14/2021,38.07,61.93,
Mexico,MEX,10/17/2021,38.98,61.02,
Mexico,MEX,10/18/2021,39.38,60.62,
Mexico,MEX,10/19/2021,39.55,60.45,
Mexico,MEX,10/20/2021,39.74,60.26,
Mexico,MEX,10/21/2021,40.01,59.99,
Mexico,MEX,10/22/2021,40.3,59.7,
Mexico,MEX,10/23/2021,40.65,59.35,
Mexico,MEX,10/24/2021,41.06,58.94,
Mexico,MEX,10/25/2021,41.34,58.66,
Mexico,MEX,10/26/2021,41.98,58.02,
Mexico,MEX,10/29/2021,42.95,57.05,
Mexico,MEX,10/30/2021,46.34,53.66,
Mexico,MEX,10/31/2021,46.5,53.5,
Mexico,MEX,11/1/2021,46.54,53.46,
Mexico,MEX,11/3/2021,46.61,53.39,
Mexico,MEX,11/4/2021,46.86,53.14,
Mexico,MEX,11/7/2021,47.72,52.28,
Mexico,MEX,11/8/2021,47.8,52.2,
Mexico,MEX,11/10/2021,48.12,51.88,
Mexico,MEX,11/11/2021,48.27,51.73,
Mexico,MEX,11/14/2021,48.64,51.36,
Mexico,MEX,11/15/2021,48.67,51.33,
Mexico,MEX,11/16/2021,48.68,51.32,
Mexico,MEX,11/17/2021,48.74,51.26,
Mexico,MEX,11/18/2021,48.89,51.11,
Mexico,MEX,11/20/2021,49.23,50.77,
Mexico,MEX,11/21/2021,49.32,50.68,
Mexico,MEX,11/22/2021,49.38,50.62,
Mexico,MEX,11/24/2021,49.52,50.48,
Mexico,MEX,11/25/2021,49.61,50.39,
Mexico,MEX,11/27/2021,49.77,50.23,
Mexico,MEX,11/28/2021,49.84,50.16,
Mexico,MEX,11/29/2021,49.88,50.12,
Mexico,MEX,11/30/2021,49.93,50.07,
Mexico,MEX,12/1/2021,49.97,50.03,
Mexico,MEX,12/2/2021,50.03,49.97,
Mexico,MEX,12/5/2021,50.22,49.78,
Mexico,MEX,12/8/2021,50.32,49.68,
Mexico,MEX,12/9/2021,50.38,49.62,
Mexico,MEX,12/11/2021,50.67,49.33,
Mexico,MEX,12/12/2021,50.78,49.22,
Mexico,MEX,12/13/2021,50.84,49.16,
Mexico,MEX,12/15/2021,51.02,48.98,
Mexico,MEX,12/16/2021,51.12,48.88,
Mexico,MEX,12/19/2021,51.24,48.76,
Mexico,MEX,12/20/2021,55.81,44.19,
Mexico,MEX,12/24/2021,55.81,44.19,
Mexico,MEX,12/28/2021,55.85,44.15,
Moldova,MDA,4/15/2021,0.2,99.8,
Moldova,MDA,4/16/2021,0.24,99.76,
Moldova,MDA,4/18/2021,0.24,99.76,
Moldova,MDA,4/19/2021,0.25,99.75,
Moldova,MDA,4/20/2021,0.27,99.73,
Moldova,MDA,4/22/2021,0.28,99.72,
Moldova,MDA,4/23/2021,0.29,99.71,
Moldova,MDA,4/26/2021,0.29,99.71,
Moldova,MDA,4/27/2021,0.32,99.68,
Moldova,MDA,4/28/2021,0.37,99.63,
Moldova,MDA,4/29/2021,0.41,99.59,
Moldova,MDA,4/30/2021,0.42,99.58,
Moldova,MDA,5/4/2021,0.46,99.54,
Moldova,MDA,5/5/2021,0.5,99.5,
Moldova,MDA,5/6/2021,0.54,99.46,
Moldova,MDA,5/7/2021,0.58,99.42,
Moldova,MDA,5/8/2021,0.58,99.42,
Moldova,MDA,5/10/2021,0.58,99.42,
Moldova,MDA,5/11/2021,0.63,99.37,
Moldova,MDA,5/12/2021,0.67,99.33,
Moldova,MDA,5/13/2021,0.73,99.27,
Moldova,MDA,5/14/2021,0.78,99.22,
Moldova,MDA,5/15/2021,0.79,99.21,
Moldova,MDA,5/17/2021,0.82,99.18,
Moldova,MDA,5/18/2021,0.85,99.15,
Moldova,MDA,5/19/2021,0.88,99.12,
Moldova,MDA,5/20/2021,0.91,99.09,
Moldova,MDA,5/21/2021,0.95,99.05,
Moldova,MDA,5/22/2021,0.96,99.04,
Moldova,MDA,5/23/2021,0.96,99.04,
Moldova,MDA,5/24/2021,1,99,
Moldova,MDA,5/25/2021,1.26,98.74,
Moldova,MDA,5/27/2021,1.51,98.49,
Moldova,MDA,5/28/2021,1.75,98.25,
Moldova,MDA,5/29/2021,1.81,98.19,
Moldova,MDA,5/31/2021,1.91,98.09,
Moldova,MDA,6/1/2021,2.02,97.98,
Moldova,MDA,6/2/2021,2.22,97.78,
Moldova,MDA,6/3/2021,2.61,97.39,
Moldova,MDA,6/5/2021,2.67,97.33,
Moldova,MDA,6/6/2021,2.67,97.33,
Moldova,MDA,6/7/2021,2.82,97.18,
Moldova,MDA,6/9/2021,3.18,96.82,
Moldova,MDA,6/10/2021,3.34,96.66,
Moldova,MDA,6/11/2021,3.52,96.48,
Moldova,MDA,6/12/2021,3.62,96.38,
Moldova,MDA,6/13/2021,3.65,96.35,
Moldova,MDA,6/14/2021,3.8,96.2,
Moldova,MDA,6/15/2021,4.17,95.83,
Moldova,MDA,6/16/2021,4.63,95.37,
Moldova,MDA,6/17/2021,5.04,94.96,
Moldova,MDA,6/18/2021,5.38,94.62,
Moldova,MDA,6/19/2021,5.46,94.54,
Moldova,MDA,6/20/2021,5.71,94.29,
Moldova,MDA,6/21/2021,5.91,94.09,
Moldova,MDA,6/23/2021,6.09,93.91,
Moldova,MDA,6/24/2021,6.22,93.78,
Moldova,MDA,6/25/2021,6.36,93.64,
Moldova,MDA,6/26/2021,6.4,93.6,
Moldova,MDA,6/28/2021,6.49,93.51,
Moldova,MDA,6/29/2021,6.59,93.41,
Moldova,MDA,6/30/2021,6.8,93.2,
Moldova,MDA,7/2/2021,6.91,93.09,
Moldova,MDA,7/3/2021,6.94,93.06,
Moldova,MDA,7/4/2021,6.95,93.05,
Moldova,MDA,7/5/2021,7.02,92.98,
Moldova,MDA,7/6/2021,7.14,92.86,
Moldova,MDA,7/7/2021,7.26,92.74,
Moldova,MDA,7/8/2021,7.42,92.58,
Moldova,MDA,7/9/2021,7.59,92.41,
Moldova,MDA,7/10/2021,7.62,92.38,
Moldova,MDA,7/11/2021,7.66,92.34,
Moldova,MDA,7/12/2021,7.79,92.21,
Moldova,MDA,7/13/2021,7.96,92.04,
Moldova,MDA,7/14/2021,8.18,91.82,
Moldova,MDA,7/15/2021,8.63,91.37,
Moldova,MDA,7/17/2021,8.92,91.08,
Moldova,MDA,7/19/2021,9.66,90.34,
Moldova,MDA,7/21/2021,10.08,89.92,
Moldova,MDA,7/22/2021,10.76,89.24,
Moldova,MDA,7/24/2021,10.86,89.14,
Moldova,MDA,7/25/2021,10.89,89.11,
Moldova,MDA,7/26/2021,11.16,88.84,
Moldova,MDA,7/27/2021,11.43,88.57,
Moldova,MDA,7/28/2021,11.68,88.32,
Moldova,MDA,7/30/2021,12.13,87.87,
Moldova,MDA,7/31/2021,12.27,87.73,
Moldova,MDA,8/1/2021,12.3,87.7,
Moldova,MDA,8/2/2021,12.42,87.58,
Moldova,MDA,8/3/2021,12.75,87.25,
Moldova,MDA,8/6/2021,13.14,86.86,
Moldova,MDA,9/23/2021,19.01,80.99,
Moldova,MDA,9/24/2021,19.11,80.89,
Moldova,MDA,9/26/2021,19.16,80.84,
Moldova,MDA,9/27/2021,19.24,80.76,
Moldova,MDA,9/28/2021,19.33,80.67,
Moldova,MDA,9/30/2021,19.5,80.5,
Moldova,MDA,10/1/2021,19.59,80.41,
Moldova,MDA,10/2/2021,19.63,80.37,
Moldova,MDA,10/4/2021,19.71,80.29,
Moldova,MDA,10/6/2021,19.89,80.11,
Moldova,MDA,10/7/2021,19.99,80.01,
Moldova,MDA,10/8/2021,20.08,79.92,
Moldova,MDA,10/9/2021,20.14,79.86,
Moldova,MDA,10/10/2021,20.2,79.8,
Moldova,MDA,10/12/2021,20.29,79.71,
Moldova,MDA,10/13/2021,20.37,79.63,
Moldova,MDA,10/14/2021,20.44,79.56,
Moldova,MDA,10/15/2021,20.53,79.47,
Moldova,MDA,10/16/2021,20.57,79.43,
Moldova,MDA,10/17/2021,20.59,79.41,
Moldova,MDA,10/18/2021,20.68,79.32,
Moldova,MDA,10/19/2021,20.87,79.13,
Moldova,MDA,10/22/2021,21.07,78.93,
Moldova,MDA,10/23/2021,21.11,78.89,
Moldova,MDA,10/26/2021,21.31,78.69,
Moldova,MDA,10/27/2021,21.4,78.6,
Moldova,MDA,10/28/2021,21.5,78.5,
Moldova,MDA,10/30/2021,21.66,78.34,
Moldova,MDA,10/31/2021,21.7,78.3,
Moldova,MDA,11/1/2021,21.78,78.22,
Moldova,MDA,11/2/2021,21.86,78.14,
Moldova,MDA,11/3/2021,21.92,78.08,
Moldova,MDA,11/4/2021,21.98,78.02,
Moldova,MDA,11/5/2021,22.05,77.95,
Moldova,MDA,11/6/2021,22.08,77.92,
Moldova,MDA,11/7/2021,22.09,77.91,
Moldova,MDA,11/8/2021,22.13,77.87,
Moldova,MDA,11/10/2021,22.26,77.74,
Moldova,MDA,11/13/2021,22.41,77.59,
Moldova,MDA,11/15/2021,22.48,77.52,
Moldova,MDA,11/16/2021,22.54,77.46,
Moldova,MDA,11/17/2021,22.6,77.4,
Moldova,MDA,11/18/2021,22.66,77.34,
Moldova,MDA,11/19/2021,22.73,77.27,
Moldova,MDA,11/20/2021,22.76,77.24,
Moldova,MDA,11/21/2021,22.77,77.23,
Moldova,MDA,11/22/2021,22.83,77.17,
Moldova,MDA,11/24/2021,22.96,77.04,
Moldova,MDA,11/25/2021,23.03,76.97,
Moldova,MDA,11/28/2021,23.15,76.85,
Moldova,MDA,11/29/2021,23.22,76.78,
Moldova,MDA,11/30/2021,23.29,76.71,
Moldova,MDA,12/2/2021,23.4,76.6,
Moldova,MDA,12/3/2021,23.45,76.55,
Moldova,MDA,12/4/2021,23.48,76.52,
Moldova,MDA,12/6/2021,23.53,76.47,
Moldova,MDA,12/7/2021,23.58,76.42,
Moldova,MDA,12/8/2021,23.64,76.36,
Moldova,MDA,12/11/2021,23.76,76.24,
Moldova,MDA,12/12/2021,23.77,76.23,
Moldova,MDA,12/13/2021,23.84,76.16,
Moldova,MDA,12/15/2021,23.88,76.12,
Moldova,MDA,12/17/2021,23.97,76.03,
Moldova,MDA,12/19/2021,23.98,76.02,
Moldova,MDA,12/20/2021,24.01,75.99,
Moldova,MDA,12/21/2021,24.05,75.95,
Moldova,MDA,12/22/2021,24.08,75.92,
Moldova,MDA,12/23/2021,24.14,75.86,
Moldova,MDA,12/25/2021,24.21,75.79,
Moldova,MDA,12/26/2021,24.21,75.79,
Moldova,MDA,12/27/2021,24.26,75.74,
Moldova,MDA,12/28/2021,24.36,75.64,
Monaco,MCO,3/4/2021,18.12,81.88,
Monaco,MCO,3/19/2021,21.08,78.92,
Monaco,MCO,4/2/2021,22.25,77.75,
Monaco,MCO,4/15/2021,27.48,72.52,
Monaco,MCO,4/22/2021,29.43,70.57,
Monaco,MCO,4/29/2021,29.9,70.1,
Monaco,MCO,5/6/2021,30.37,69.63,
Monaco,MCO,5/18/2021,32.83,67.17,
Monaco,MCO,5/27/2021,34.23,65.77,
Monaco,MCO,6/3/2021,35.6,64.4,
Monaco,MCO,6/10/2021,38.28,61.72,
Monaco,MCO,6/24/2021,42.43,57.57,
Monaco,MCO,7/1/2021,44.77,55.23,
Monaco,MCO,7/8/2021,46.12,53.88,
Monaco,MCO,7/15/2021,47.18,52.82,
Monaco,MCO,7/22/2021,47.66,52.34,
Monaco,MCO,7/30/2021,48.72,51.28,
Monaco,MCO,8/5/2021,49.61,50.39,
Monaco,MCO,8/19/2021,53.04,46.96,
Monaco,MCO,8/26/2021,55.55,44.45,
Monaco,MCO,9/2/2021,57.07,42.93,
Monaco,MCO,9/9/2021,57.72,42.28,
Monaco,MCO,9/16/2021,58.98,41.02,
Mongolia,MNG,4/22/2021,0.65,99.35,
Mongolia,MNG,4/27/2021,7.88,92.12,
Mongolia,MNG,4/28/2021,8.96,91.04,
Mongolia,MNG,4/29/2021,9.83,90.17,
Mongolia,MNG,4/30/2021,10.9,89.1,
Mongolia,MNG,5/1/2021,12.29,87.71,
Mongolia,MNG,5/2/2021,13.55,86.45,
Mongolia,MNG,5/3/2021,14.86,85.14,
Mongolia,MNG,5/4/2021,16,84,
Mongolia,MNG,5/5/2021,16.45,83.55,
Mongolia,MNG,5/6/2021,17.71,82.29,
Mongolia,MNG,5/7/2021,18.32,81.68,
Mongolia,MNG,5/8/2021,18.56,81.44,
Mongolia,MNG,5/9/2021,18.7,81.3,
Mongolia,MNG,5/10/2021,18.87,81.13,
Mongolia,MNG,5/11/2021,18.97,81.03,
Mongolia,MNG,5/12/2021,19.06,80.94,
Mongolia,MNG,5/13/2021,19.15,80.85,
Mongolia,MNG,5/14/2021,19.21,80.79,
Mongolia,MNG,5/15/2021,19.25,80.75,
Mongolia,MNG,5/16/2021,19.33,80.67,
Mongolia,MNG,5/17/2021,19.57,80.43,
Mongolia,MNG,5/18/2021,20.01,79.99,
Mongolia,MNG,5/19/2021,20.58,79.42,
Mongolia,MNG,5/20/2021,21.15,78.85,
Mongolia,MNG,5/21/2021,21.97,78.03,
Mongolia,MNG,5/22/2021,22.62,77.38,
Mongolia,MNG,5/23/2021,23.25,76.75,
Mongolia,MNG,5/24/2021,24.86,75.14,
Mongolia,MNG,5/25/2021,26.7,73.3,
Mongolia,MNG,5/26/2021,28.36,71.64,
Mongolia,MNG,5/27/2021,30.8,69.2,
Mongolia,MNG,5/28/2021,35.28,64.72,
Mongolia,MNG,5/30/2021,36.92,63.08,
Mongolia,MNG,5/31/2021,39.24,60.76,
Mongolia,MNG,6/1/2021,39.75,60.25,
Mongolia,MNG,6/2/2021,41.25,58.75,
Mongolia,MNG,6/3/2021,43.24,56.76,
Mongolia,MNG,6/4/2021,44.72,55.28,
Mongolia,MNG,6/5/2021,45.36,54.64,
Mongolia,MNG,6/6/2021,45.82,54.18,
Mongolia,MNG,6/7/2021,46.91,53.09,
Mongolia,MNG,6/8/2021,47.96,52.04,
Mongolia,MNG,6/10/2021,48.69,51.31,
Mongolia,MNG,6/11/2021,49.2,50.8,
Mongolia,MNG,6/12/2021,49.34,50.66,
Mongolia,MNG,6/13/2021,49.44,50.56,
Mongolia,MNG,6/14/2021,49.79,50.21,
Mongolia,MNG,6/15/2021,50.1,49.9,
Mongolia,MNG,6/17/2021,50.59,49.41,
Mongolia,MNG,6/18/2021,50.81,49.19,
Mongolia,MNG,6/20/2021,50.95,49.05,
Mongolia,MNG,6/22/2021,51.32,48.68,
Mongolia,MNG,6/23/2021,51.47,48.53,
Mongolia,MNG,6/25/2021,51.78,48.22,
Mongolia,MNG,6/27/2021,51.85,48.15,
Mongolia,MNG,6/28/2021,52.22,47.78,
Mongolia,MNG,6/30/2021,52.45,47.55,
Mongolia,MNG,7/1/2021,52.57,47.43,
Mongolia,MNG,7/2/2021,52.76,47.24,
Mongolia,MNG,7/4/2021,52.9,47.1,
Mongolia,MNG,7/6/2021,53.38,46.62,
Mongolia,MNG,7/7/2021,53.53,46.47,
Mongolia,MNG,7/8/2021,53.68,46.32,
Mongolia,MNG,7/10/2021,53.95,46.05,
Mongolia,MNG,7/14/2021,54.03,45.97,
Mongolia,MNG,7/15/2021,54.31,45.69,
Mongolia,MNG,7/17/2021,54.68,45.32,
Mongolia,MNG,7/18/2021,54.78,45.22,
Mongolia,MNG,7/19/2021,55.32,44.68,
Mongolia,MNG,7/20/2021,55.88,44.12,
Mongolia,MNG,7/21/2021,56.51,43.49,
Mongolia,MNG,7/22/2021,57.07,42.93,
Mongolia,MNG,7/23/2021,57.56,42.44,
Mongolia,MNG,7/25/2021,57.97,42.03,
Mongolia,MNG,7/26/2021,58.39,41.61,
Mongolia,MNG,7/27/2021,58.76,41.24,
Mongolia,MNG,7/28/2021,59.04,40.96,
Mongolia,MNG,7/30/2021,59.47,40.53,
Mongolia,MNG,8/1/2021,59.56,40.44,
Mongolia,MNG,8/2/2021,59.68,40.32,
Mongolia,MNG,8/3/2021,59.7,40.3,
Mongolia,MNG,8/4/2021,59.85,40.15,
Mongolia,MNG,8/5/2021,59.92,40.08,
Mongolia,MNG,8/6/2021,60,40,
Mongolia,MNG,8/7/2021,60.01,39.99,
Mongolia,MNG,8/8/2021,60.03,39.97,
Mongolia,MNG,8/9/2021,60.1,39.9,
Mongolia,MNG,8/10/2021,60.16,39.84,
Mongolia,MNG,8/11/2021,60.28,39.72,
Mongolia,MNG,8/12/2021,60.41,39.59,
Mongolia,MNG,8/13/2021,60.57,39.43,
Mongolia,MNG,8/14/2021,60.63,39.37,
Mongolia,MNG,8/15/2021,60.64,39.36,
Mongolia,MNG,8/16/2021,60.75,39.25,
Mongolia,MNG,8/18/2021,61.08,38.92,
Mongolia,MNG,8/19/2021,61.23,38.77,
Mongolia,MNG,8/20/2021,61.62,38.38,
Mongolia,MNG,8/21/2021,61.69,38.31,
Mongolia,MNG,8/22/2021,61.73,38.27,
Mongolia,MNG,8/23/2021,61.94,38.06,
Mongolia,MNG,8/24/2021,62.1,37.9,
Mongolia,MNG,8/25/2021,62.27,37.73,
Mongolia,MNG,8/26/2021,62.39,37.61,
Mongolia,MNG,8/28/2021,62.6,37.4,
Mongolia,MNG,8/29/2021,62.63,37.37,
Mongolia,MNG,8/30/2021,62.77,37.23,
Mongolia,MNG,8/31/2021,62.9,37.1,
Mongolia,MNG,9/1/2021,62.99,37.01,
Mongolia,MNG,9/2/2021,63.07,36.93,
Mongolia,MNG,9/3/2021,63.14,36.86,
Mongolia,MNG,9/4/2021,63.18,36.82,
Mongolia,MNG,9/5/2021,63.19,36.81,
Mongolia,MNG,9/6/2021,63.25,36.75,
Mongolia,MNG,9/7/2021,63.31,36.69,
Mongolia,MNG,9/8/2021,63.38,36.62,
Mongolia,MNG,9/9/2021,63.4,36.6,
Mongolia,MNG,9/11/2021,63.46,36.54,
Mongolia,MNG,9/13/2021,63.54,36.46,
Mongolia,MNG,9/14/2021,63.59,36.41,
Mongolia,MNG,9/15/2021,63.63,36.37,
Mongolia,MNG,9/16/2021,63.66,36.34,
Mongolia,MNG,9/17/2021,63.71,36.29,
Mongolia,MNG,9/19/2021,63.73,36.27,
Mongolia,MNG,9/20/2021,63.76,36.24,
Mongolia,MNG,9/21/2021,63.79,36.21,
Mongolia,MNG,9/22/2021,63.82,36.18,
Mongolia,MNG,9/23/2021,63.84,36.16,
Mongolia,MNG,9/24/2021,63.86,36.14,
Mongolia,MNG,9/26/2021,63.87,36.13,
Mongolia,MNG,9/27/2021,63.9,36.1,
Mongolia,MNG,9/28/2021,63.93,36.07,
Mongolia,MNG,9/29/2021,63.95,36.05,
Mongolia,MNG,9/30/2021,63.97,36.03,
Mongolia,MNG,10/1/2021,63.99,36.01,
Mongolia,MNG,10/2/2021,64,36,
Mongolia,MNG,10/3/2021,64,36,
Mongolia,MNG,10/4/2021,64.02,35.98,
Mongolia,MNG,10/5/2021,64.04,35.96,
Mongolia,MNG,10/6/2021,64.05,35.95,
Mongolia,MNG,10/7/2021,64.07,35.93,
Mongolia,MNG,10/10/2021,64.09,35.91,
Mongolia,MNG,10/11/2021,64.1,35.9,
Mongolia,MNG,10/12/2021,64.11,35.89,
Mongolia,MNG,10/13/2021,64.13,35.87,
Mongolia,MNG,10/14/2021,64.14,35.86,
Mongolia,MNG,10/15/2021,64.15,35.85,
